,A,B,C,D,E,F
0,0.0,1.0608073668389726,0.470635471908586,-3.8959048200251054,-2.2999678432263253,2.8524339438396753
1,0.0,4.217701316899836,-0.34309663142900904,-1.2770525316560266,0.8094702600836614,-1.0916490616549044
2,0.0,0.37767761885098144,0.9624119050227877,-1.2010313910010013,-1.9194229489075973,2.848633875038681
3,0.0,0.018676073437000923,-0.8946329246807196,0.9623397448662547,-2.4338799424031357,0.9847314554564113
4,0.0,0.30940745725401164,-3.0203076408973444,1.1843021732402759,-1.3755497901505285,-1.3806185376510016
5,0.0,11.709290921568313,-2.6205115585183303,-1.7484840910971255,1.0077309656008522,-4.212494721024935
6,0.0,10.503494468364316,-0.2069100348166152,0.9509569901406543,-1.9167924746872962,1.7430307779915
7,0.0,8.860207836671995,-0.0037580302203999026,1.1014025742180602,-0.5867554868147407,0.7034332931321258
8,0.0,4.782867743363995,-0.1251427949044466,0.19026845006328097,-1.7177978302054289,1.6390223314786845
9,0.0,8.459798456269446,-0.6842660567014242,-1.8113000969261357,-1.551045212271375,0.6878493735694553
10,0.0,0.8590901678114078,-0.12665051065717514,-6.001315630507733,-1.3660391102882397,1.21342276959763
11,0.0,0.3676205907778905,1.3316212062753485,-4.865227151616951,0.5274373147138692,0.9114255542378753
12,0.0,10.60320852326667,-0.16130999786316247,-3.414030145923354,-0.3142802856398963,0.2991639372844317
13,0.0,2.0138086489551728,0.16140955020465694,2.2276016375168193,-2.1308008305392843,2.0267956926497144
14,0.0,11.861536285140012,0.44108025743072704,0.266777852807782,-2.0298786440674568,2.980912772743866
15,0.0,2.4857203303910724,0.5923105290211136,1.1813271704110453,-1.7885253998626958,2.7464789886692955
16,0.0,4.045781223125759,0.8472033691898874,1.3434313213666065,-1.5253530576276235,2.2631879398373957
17,0.0,1.236912916076041,4.110617903352793,-1.9489293569368247,-2.49179785657468,6.518511038913684
18,0.0,1.1857391363207528,0.5553425544898435,-1.0817150279386136,0.28332899808113954,0.5409165988352806
19,0.0,0.9869768141734717,-0.6284950574557616,2.377778697900113,-2.3264498323566305,1.77609413018959
20,0.0,0.0652849800565852,-1.031699405799421,1.1659787567098794,-1.4286126310608225,0.1570550236500445
21,0.0,0.02743632192839802,-1.4877091724535887,1.7724792681126633,-1.5309046148529277,0.0027467025167750084
22,0.0,2.500368208036852,0.1616106309170317,-0.18728655764728352,-0.9138100431662021,1.2625394707860778
23,0.0,2.279093496494075,-0.11953513608672194,-0.21210386419121585,-0.574959172533443,0.3854231519835213
