,A,B,C,D,E,F
0,6.388369576504149,0.053903868944222,0.8570955160054066,2.3576202168804854,0.0,0.7063840904973907
1,5.045799729550015,15.857490039833078,-0.10073842376353785,-2.4906208992606347,0.0,-0.18580119649318072
2,5.551033965292843,3.6051727448410498,0.3126004151244613,-2.571778061545988,0.0,0.3256776092286994
3,2.9557985031642064,0.12387443245250596,-0.9948029522330695,1.4601411518681888,0.0,-1.3036819522254397
4,31.467875869071424,29.353728154683207,-0.5647540630221477,-5.666417688601257,0.0,-0.4241532552305899
5,7.277100331363823,12.570923197459642,1.4978418211269258,-2.5388307826816705,0.0,1.8250230980638746
6,0.33959039521556816,9.733037161957952,-3.727351827107434,-1.2087202390620773,0.0,-3.340828106969625
7,0.9106440978298118,0.8839425292433738,-0.31709691520879774,0.6671488640871397,0.0,-0.12978897393109778
8,7.82274194702381,0.4461088564348167,-0.21605765747567682,2.6625476899331035,0.0,-0.15565341160248375
9,0.8157404406960467,0.5751224165840912,0.038149502540257424,-0.38100625677311317,0.0,0.34036221755571017
10,24.529853170867263,1.259111909203326,-0.7001976411746019,-4.938799640526987,0.0,-0.8757351778619687
11,2.995860631456532,0.008213499661484013,-2.5432034660250724,-1.471205427802285,0.0,-2.493038877264953
12,107.8324258006437,1.5033690714164563,-1.5738890293204204,-10.389109715209552,0.0,-1.6624231690549862
13,0.061932783580684825,2.938484920504317,-1.1722563016108323,1.0999673936817016,0.0,-1.1254172606589916
14,0.3148785610973646,2.8194543605678715,-0.3629301064980715,1.1966579389525747,0.0,-0.24865752057308646
15,8.31954271132464,5.469759975530752,0.3050343661932977,-2.7930414051613024,0.0,0.6385761699748623
16,1.7963386482969304,6.1682189697883505,0.5426868061888447,-0.9856424557679806,0.0,0.6164762317218531
17,4.35243718902067,1.3665440634063055,-0.24377064417237784,2.078016654032993,0.0,-0.2332843204553805
18,4.499963346790232,13.899236212970834,2.211798183117877,-2.105426854315257,0.0,2.208073940990866
19,17.625813076343796,10.025694807389362,1.051021881264212,-4.3149949829206875,0.0,0.8099377969490068
20,26.708107726323266,0.3712941091805618,0.07223612067459967,-5.093603849915054,0.0,0.6446593861615653
21,87.9743947183246,0.08422068838076897,0.15091097483281904,-9.335228451054906,0.0,-0.20363056491041068
22,1.2407156007427562,0.5235510078745994,1.1863885628821549,-0.7370328098695209,0.0,0.916388629310771
23,3.779871060761094,3.917794194279415,-0.0037011066029199475,-2.1591669436888137,0.0,-0.21669853176478238
24,-0.5811147402504856,4.206963240395894,0.5615745166390379,-0.26761222267800866,0.0,0.6371173585032148
25,10.678849151917264,3.1319635875482787,0.22326277626295044,-3.441998524339995,0.0,0.39097072545936823
26,27.454210942884515,5.015695803830915,-0.35733323324700733,-5.2272444248749625,0.0,0.052993772624499225
27,2.3480288281021675,3.0197092334520015,2.346492967804043,1.8732755492897233,0.0,2.236134350586515
28,0.16564181474394424,1.4862353010235079,-0.2509363871712733,0.49973250668304503,0.0,-0.5337879531900933
29,0.8444608304316101,0.04975242770203737,-0.1895651039894808,-0.11937033101386874,0.0,-0.25328068997504694
30,1.0507891740738815,0.20201913889352205,-0.5335855261076646,-0.48956795595630864,0.0,0.15861659913757953
31,0.8431698934124068,0.06520523874159265,0.0045242692273015275,0.1176692424718575,0.0,-0.3152336191320267
32,3.511635448116898,0.1521350982662107,2.1018593498521754,-1.640651315027894,0.0,2.2975431410885463
33,2.8602701561499084,5.618631191421342,0.5603072417617592,-1.4972071870824304,0.0,0.41322106087674526
34,4.132597558215963,12.688637287780342,2.4400850185779173,-1.8189595569382595,0.0,2.473270808939505
35,3.503323928839714,0.004997655938978348,-1.331086588633116,-1.6345909169684685,0.0,-0.9792719494351583
36,1.3293053730023852,10.153020332332105,0.7130150468855877,-1.4980660137324606,0.0,0.6239191187359175
37,0.9100216147021485,0.27548374642106077,-0.6255093498464466,-0.3409969769311627,0.0,-0.6268865725739678
38,1.0067965556700988,0.22932752073437218,0.1554241062732833,0.44891883388659415,0.0,0.41087982002718754
39,1.4446132273959067,0.419378373008405,-0.6581915247515883,0.8365536667505638,0.0,-0.43099416992368944
40,0.9207411466245148,0.028731539438055703,0.15401928216345498,0.29950779230320157,0.0,0.11136106665534146
41,5.040558509567226,5.720058042963389,0.664086958506052,-2.0889039583370694,0.0,1.0283906728094245
42,1.8606870827877415,0.32243425654263275,-1.699069569008557,1.0396014913382094,0.0,-1.2631118732902338
43,4.723244717990723,1.2787308055769238,0.024840792388180245,-2.1456618745659757,0.0,-0.3508722611670661
