,A,B,C,D,E,F
0,1.2268826355735936,0.0,-0.5630686937434146,-0.01627806370746443,-1.9752819817842986,1.4016815587653615
1,1.3993399333474184,0.0,-0.41809069670224136,-0.41559869240878156,-1.8962628276860096,1.2069361205676796
2,1.4326416989215396,0.0,0.9175708794257647,-0.45389870974261437,-0.2647634919525459,1.569454767608538
3,2.443822869042652,0.0,-1.8100172191900774,-1.1032702338172289,-1.1191078874481417,-0.31451046736840377
4,2.1172235614770853,0.0,-0.8898137249864894,-0.9437191855957767,-0.9447996361335956,0.04060716827689474
5,1.8995550086534205,0.0,-0.7186519192693722,-0.8203275860519939,-1.950681539505068,0.6912331379197936
6,32.359478750670135,0.0,-1.0174921729820543,-5.579682884398951,-1.020177828819445,0.11852021111857208
7,2.797986794916217,0.0,-1.182870931009938,1.2535426337786393,-2.5402291677707685,1.4175980111823794
8,36.83432891060062,0.0,-0.5200416563209356,-5.9672197253314785,1.6485453762072997,-2.1081206268546566
9,2.1814494369251287,0.0,0.1511829521051243,0.9771549399709338,-0.5930973309041052,0.57286850512701
10,37.98935936532754,0.0,-0.3977167601029665,-6.063228653540291,0.5783821098964399,-0.8020073020010718
11,2.2311071635764255,0.0,0.9109358915425897,-1.0022422378651261,0.17327808697797942,0.6908361112151763
12,2.00567657204669,0.0,-0.43205303925714816,-0.8826431395706651,-1.5037110640821796,1.385723531733153
13,5.275633070586327,0.0,-0.8374897304732102,2.0122165416204085,-2.483728115942665,1.6206707618604779
14,4.7094789308828435,0.0,1.6286645215733235,-1.8662425540822163,-1.8292924759670752,3.45975560235847
15,1.4559465481593241,0.0,0.6269735604325907,0.4788829585021739,-1.1761876154662723,2.4359892177184728
16,1.5505616268483071,0.0,1.1721848356423756,0.5691607564061121,-1.9548885974723076,2.7939586658810525
17,23.09099966049841,0.0,-3.61336878437371,-4.675936483773372,2.9783051316090083,-6.270849437684446
18,9.5930127147089,0.0,0.07588559328504144,-2.892472135473974,-0.41329041640885666,-0.11538738285102068
19,3.178314665517024,0.0,0.5760783676988277,1.397031497605367,-1.8016226747976378,2.571203876798634
20,6.334052417175898,0.0,1.2848384020880903,2.2599634415097003,-1.8717731083323343,3.4546456639388565
21,1.6809217604467177,0.0,-0.7576845445451142,-0.6740208455464773,-2.30280146983907,1.6444648484474793
22,5.000546210633171,0.0,0.9556510814315072,1.942660173683921,-2.339438348451598,3.66133259775611
23,1.9856881983283645,0.0,-0.47268501110417327,-0.8712465426690859,-1.9902956371314393,1.144659930971076
24,2.9448737302391432,0.0,-3.198298294078289,1.310822669175207,-1.749110439672593,-1.1595481320740109
25,39.63142022504053,0.0,0.19905073283371713,-6.197160847099662,2.433628335881196,-2.0784547089431356
